L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
82093	yāvya	yAvya	yu	yu	root	True		von	s. von {#yu#} P. 3,1,126. VOP. 26,7 (von {#yu, yOti#}). = {#yApya#}  H. 1442, Sch.
82104	yiyakṣu	yiyakzu	yaj	yaj	root	True		von	yakzu#}¦ (vom desid. von 1. {#yaj#}) adj.  MBH. 2,533. 7,2172. 12,4483. 13,3326. RAGH. 13,
82105	yiyaviṣu	yiyavizu	yu	yu	root	True		von	avizu#}¦ (vom desid. von 2. {#yu#}) adj.  (acc.)  (instr.)  BHAṬṬ. 9,35.
82106	yiyāsu	yiyAsu	yā	yA	root	True		von	iyAsu#}¦ (vom desid. von 1. {#yA#}) adj.  MBH. 1,844. 7,697. 8,3386. KĀM. NĪTIS. 11,21. MĀ
82110	yu	yu	yā	yA	root	True		von	4. {#yu#}¦ (von 1. {#yA#}) adj. : {#na yoru^pa\bdiraSvya^H Sf\Rve raTa^sya\ kacca\n
82127	yukti	yukti	yuj	yuj	root	True		von	{#yukti#}¦ (von 1. {#yuj#}) f.  1〉  (Gegens. {#vimukti#}) AIT. BR. 6,23.
82136	yuga	yuga	yuj	yuj	root	True		von	{#yuga/#}¦ (von 1. {#yuj#}) gaṇa {#uYCAdi#} zu P. 6,1,160.  1〉 n. m.  AK
82139	yugaṃdhara	yugaMDara	yuga	yuga	root	True		von	#}¦ ({#yugam#}, acc. von {#yuga#}, + {#Dara#})  1〉 adj. (f. {#A#})  (?) MBH. 13,3833. {#sa
82163	yugāy	yugAy	yuga	yuga	root	True		von	{#yugAy#}¦ (von {#yuga#}), {#˚yate#}  Yuga —, : {#truwiryugAyate tvAmapa
82167	yugma	yugma	yuj	yuj	root	True		von	{#yugma/#}¦ (von 1. {#yuj#}) UṆĀDIS. 1,145.  1〉 adj. (f. {#A#})  KĀTY. ŚR
82180	yugya	yugya	yuga	yuga	root	True		von	{#yu/gya#}¦ (von {#yuga#}) gaṇa {#gavAdi#} zu P. 5,1,2. = {#yugasya voQA#
82180	yugya	yugya	yuj	yuj	root	True		von	,2,26. H. 759. HALĀY. 2,294. n.  1〉  M. 8,293. fg. {#vimuktayugyakavaca#} MBH. 10,129. R.
82189	yujya	yujya	yuj	yuj	root	True		von	{#yu/jya#}¦ (von 1. {#yuj#})  1〉 adj.  a〉  ṚV. 1,145,4. [Page6-0169] {#BU
82191	yuñjaka	yuYjaka	yuj	yuj	root	True		von	{#yuYjaka#}¦ (von 1. {#yuj#}) adj. : {#DyAna˚#} Verz. d. Oxf. H. 53,a,9.
82196	yut	yut	yu	yu	root	True		von	1. √{#yut#}¦ (von 3. {#yu#}) adj. ; s. {#dvezo˚#}.
82198	yuta	yuta	yu	yu	root	True		von	on 2. {#yu#}; s. das. — 2〉 n.  ({#hasta#}) MED. t. 48.
82199	yuta	yuta	yu	yu	root	True		von	on 3. {#yu#}; s. das.
82200	yutaka	yutaka	yuta	yuta	root	True		von	1. {#yutaka#}¦ (von 1. {#yuta#})  1〉 adj. = {#yukta#}  H. an. 3,85. fg. MED. k. 142. fg
82201	yutaka	yutaka	yuta	yuta	root	True		von	2. {#yutaka#}¦ (von 2. {#yuta#}) n. = {#yOtaka#} TRIK. 3,3,18. H. an. 3,85. MED. k. 142
82203	yuti	yuti	yu	yu	root	True		von	{#yuti#}¦ (von 2. {#yu#}) f.  1〉  SŪRYAS. 3,41. 6,15. 21. {#suhfdyuti#}
82205	yuddha	yudDa	yudh	yuD	root	True		von	s. von 1. {#yuD#})  1〉 adj.  R. 5,78,10. — 2〉 n.  AK. 2,8,2,72. H. 796. HALĀY. 2,298. ṚV.
82237	yudhājit	yuDAjit	yudh	yuD	root	True		von	}¦ ({#yuDA#}, instr. von 2. {#yuD#}, + {#jit#})  1〉 adj.  PAÑCAV. BR. 7,5,14. MBH. 3,12705
82239	yudhāna	yuDAna	yudh	yuD	root	True		von	{#yuDAna/#}¦ (von 1. {#yuD#}) UṆĀDIS. 2,90. m.  UJJVAL.
82240	yudhāmanyu	yuDAmanyu	yudh	yuD	root	True		von	}¦ ({#yuDA#}, instr. von 2. {#yuD#}, + {#ma˚#}) m. N. pr. eines Kriegers auf Seiten der Pā
82243	yudhika	yuDika	yudh	yuD	root	True		von	{#yuDika#}¦ (von 1. {#yuD#}) adj.  ŚKDR. wohl eine falsche Form.
82245	yudhiṣṭhira	yuDizWira	yudh	yuD	root	True		von	a#}¦ ({#yuDi#}, loc. von 2. {#yuD#}, + {#sTira#}) m. N. pr. P. 8,3,95. gaṇa {#bAhvAdi#} zu
82246	yudhenya	yuDenya	yudh	yuD	root	True		von	{#yuDe/nya#}¦ (von 1. {#yuD#}) adj.  ṚV. 10,120,5.
82250	yudhvan	yuDvan	yudh	yuD	root	True		von	{#yu/Dvan#}¦ (von 1. {#yuD#}) adj. : {#yuDvA\ saM CaSva^jjigaTe#} ṚV. 9,66
82255	yuyujānasapti	yuyujAnasapti	yuj	yuj	root	True		von	{#yuyujAna/sapti#}¦ ({#yu˚#} von 1. {#yuj#} + {#sa˚#}) adj.  ṚV. 6,62,4.
82256	yuyutsā	yuyutsA	yudh	yuD	root	True		von	yutsA#}¦ (vom desid. von 1. {#yuD#}) f. : {#yuyutsayA#} MBH. 1,283. 644. 2,898. 3,12078. 1
82258	yuyudhan	yuyuDan	yudh	yuD	root	True		von	{#yuyuDan#}¦ (von 1. {#yuD#}) m. N. pr. eines Fürsten von Mithilā BHĀG. P.
82274	yuvan	yuvan	yu	yu	root	True		von	{#yu/van#}¦ (von 2. {#yu#}; vgl. {#A jA\yA yu^vate\ pati^m#} ṚV. 1,105,2)
82315	yūti	yUti	yu	yu	root	True		von	{#yUti/#}¦ (von 2. {#yu#}) f. nom. act. P. 3,3,97. VOP. 26,185. : {#bahi
82336	yūna	yUna	yu	yu	root	True		von	{#yUna#}¦ (von 2. {#yu#}) n.  KĀTY. ŚR. 1,3,14. 15. 21. 5,8,29.
82338	yūni	yUni	yu	yu	root	True		von	{#yUni#}¦ (von 2. {#yu#}) f.  ŚKDR. nach SIDDH. K.
82339	yūpa	yUpa	yup	yup	root	True		von	{#yU/pa#}¦ (von {#yup#}) UṆĀDIS. 3,27. m. AK. 3,6,2,19. (3,6,4,35. ist w
82357	yūyuvi	yUyuvi	yu	yu	root	True		von	adap., von 3. {#yu#}) adj. : {#A\re viSva^M paTe\zWAM dvi\zo yu^yotu\ yUyu^viH#} ṚV. 5,50,
82360	yūṣan	yUzan	yūṣa	yUza	root	True		von	{#yUza/n#}¦ Nebenform von {#yUza#} in den schwachen Casus P. 6,1,63. VOP. 3,39. {#
82362	yena	yena	ya	ya	root	True		von	{#yena#}¦ (instr. von 1. {#ya#}) rel. adv. und conj.  1〉 : {#muKAni cAByavartanta yena
82368	yeṣṭha	yezWa	yā	yA	root	True		von	{#ye/zWa#}¦ (von 1. {#yA#} mit dem suff. des superl.) adj.  oder  ṚV. 5,4
82370	yoktar	yoktar	yuj	yuj	root	True		von	{#yokta/r#}¦ (von 1. {#yuj#}) nom. ag.  MBH. 8,4901.  oder  VS. 30,14.
82375	yoga	yoga	yuj	yuj	root	True		von	{#yo/ga#}¦ (von 1. {#yuj#})  1〉 m., ausnahmsweise n. MBH. 13,1132. am En
82465	yogas	yogas	yuj	yuj	root	True		von	{#yo/gas#}¦ (von 1. {#yuj#}) UṆĀDIS. 4,215. n. = {#samADi#} und {#kAla#}
82497	yogin	yogin	yuj	yuj	root	True		von	#yoga#}) P. 3,2,142 (von 1. {#yuj#})  1〉 adj. am Ende eines comp. : {#candra˚#} MĀRK. P. 7
82519	yogya	yogya	yuj	yuj	root	True		von	〉 ; m.  AV. 8,9,7. ŚAT. BR. 1,3,1,13. 3,5,1,24. 9,4,2,10. 4,12. — b〉  ŚĀRṄG. SAṂH. 1,1,27.
82522	yojaka	yojaka	yuj	yuj	root	True		von	{#yojaka#}¦ (von 1. {#yuj#}) nom. ag.  1〉 : {#vAji˚#} MBH. 4,320. {#raTa˚
82529	yojanīya	yojanIya	yuj	yuj	root	True		von	{#yojanIya#}¦ (von 1. {#yuj#}) adj.  1〉 : {#mfduparuzaguRO yojanIyO svakAle
82531	yojayitar	yojayitar	yuj	yuj	root	True		von	ayitar#}¦ (vom caus. von 1. {#yuj#}) nom. ag.  (eines Edelsteins) Spr. 595.
82533	yojitar	yojitar	yuj	yuj	root	True		von	{#yojitar#}¦ (von 1. {#yuj#}) nom. ag. : {#caraRapAda˚#} VARĀH. BṚH. S. 51
82537	yotra	yotra	yu	yu	root	True		von	{#yo/tra#}¦ (von 2. {#yu#}) n. P. 3,2,182. VOP. 26,68.  AK. 2,9,13. H. 89
82539	yoddhar	yodDar	yudh	yuD	root	True		von	{#yodDar#}¦ (von 1. {#yuD#}) m.  AK. 2,8,2,29. H. 763. P. 4,2,56. {#tayor
82548	yodhin	yoDin	yudh	yuD	root	True		von	{#yoDin#}¦ (von 1. {#yuD#}) adj. am Ende eines comp. : {#divyAstra˚#} HA
82552	yodhya	yoDya	yudh	yuD	root	True		von	{#yo/Dya#}¦ (von 1. {#yuD#})  1〉 adj.  ṚV. 9,9,7. MBH. 5,2209. 6,30. 12,3
82554	yoni	yoni	yu	yu	root	True		von	{#yo/ni#}¦ (von 2. {#yu#}) UṆĀDIS. 4,51. m. und f. (dieses in der alten
82577	yopana	yopana	yup	yup	root	True		von	{#yopana#}¦ (von {#yup#}) s. {#jana˚#} ( st.  zu lesen ist), {#jIvita˚, p
82578	yoṣaṇā	yozaRA	yu	yu	root	True		von	{#yo/zaRA#}¦ (wohl von 2. {#yu#} wie {#yuvan#}) f.  ṚV. 3,52,3. 56,5. 62,8. 7,9
82657	rakta	rakta	rañj	raYj	root	True		von	{#rakta#}¦ (partic. von {#raYj#})  1〉 adj.  a〉  AK. 3,4,14,82. 6,8,45. H. an. 2,189. MED.
82838	rakti	rakti	rañj	raYj	root	True		von	{#rakti#}¦ (von {#raYj#}) f.  1〉 ; s. {#raktimant#}. — 2〉  ŚABDĀRTHAK._b
82851	rakṣa	rakza	rakṣ	rakz	root	True		von	{#rakza#}¦ (von 1. {#rakz#})  1〉 nom. ag. (f. {#I#}) : {#nfpasya rakzAnp
82853	rakṣaka	rakzaka	rakṣ	rakz	root	True		von	{#rakzaka#}¦ (von 1. {#rakz#})  1〉 nom. ag.  KATHĀS. 43,32. fg. 46,144. 20
82855	rakṣaṇa	rakzaRa	rakṣ	rakz	root	True		von	{#rakzaRa#}¦ (von 1. {#rakz#})  1〉 nom. ag. : Viṣṇu MBH. 13,7048. — 2〉 f.
82857	rakṣaṇi	rakzaRi	rakṣ	rakz	root	True		von	{#rakzaRi#}¦ (von 1. {#rakz#}) f. , = {#trAyamARA#} RĀJAN._im_ŚKDR.
82863	rakṣas	rakzas	rakṣ	rakz	root	True		von	1. {#rakzas#}¦ (von 1. {#rakz#}) adj.  in {#paTi˚#}.
82864	rakṣas	rakzas	rakṣ	rakz	root	True		von	2. {#ra/kzas#}¦ (von 3. {#rakz#}) n. : {#mA no\ rakzo^ a\Bi na^qyAtu\mAva^tAm#} ṚV. 7,10
82870	rakṣā	rakzA	rakṣ	rakz	root	True		von	1. {#rakzA#}¦ (von 1. {#rakz#}) f. s. u. {#rakza#}.
82891	rakṣi	rakzi	rakṣ	rakz	root	True		von	{#rakzi#}¦ (von 1. {#rakz#}) adj. am Ende eines comp. im Veda  P. 3,2,27
82895	rakṣitar	rakzitar	rakṣ	rakz	root	True		von	{#rakzita/r#}¦ (von 1. {#rakz#}) nom. ag.  AK. 3,4,13,55. ṚV. 1,89,1. 5. 2,3
82897	rakṣitavya	rakzitavya	rakṣ	rakz	root	True		von	{#rakzitavya#}¦ (von 1. {#rakz#}) adj.  MBH. 1,4884. 7,5869. Spr. 3724. 4938.
82900	rakṣoghna	rakzoGna	mantra	mantra	root	True		von	KDR. — Vgl. {#rAkzoGna#}.
82911	rakṣṇa	rakzRa	rakṣ	rakz	root	True		von	{#rakzRa#}¦ (von 1. {#rakz#}) m.  P. 3,3,90. VOP. 26,180. AK. 3,3,8. H. 1
82946	raṅga	raNga	rañj	raYj	root	True		von	{#raNga#}¦ (von {#raYj#})  1〉 m.  a〉  TRIK. 3,3,67. H. an. 2,45. fg. MED
82953	raṅgaṇa	raNgaRa	raṅga	raNga	root	True		von	{#raNga#}) PAÑCAR. 1,7,72.
82975	raṅgavatī	raNgavatI	raṅga	raNga	root	True		von	avant#} und dieses von {#raNga#}) f. N. pr. einer Frau, die ihren Gatten Rantideva umbrach
82989	raṅgin	raNgin	raṅga	raNga	root	True		von	{#raNgin#}¦ (von {#raNga#})  1〉 adj.  a〉 : {#turaMgagati˚#} ŚATR. 1,165.
83000	racana	racana	rac	rac	root	True		von	{#racana#}¦ (von {#rac#})  1〉 n. : {#mAyA rUpaSarIravezaracane#} MṚCCH. 5
83086	rañjaka	raYjaka	rañj	raYj	root	True		von	aYjaka#}¦ (vom caus. von {#raYj#})  1〉 adj. = {#raYjana#} H. an. 3,403.  a〉  ŚĀRṄG. SAṂH.
83090	rañjanīya	raYjanIya	rañj	raYj	root	True		von	janIya#}¦ (vom caus. von {#raYj#} und von {#raYjana#} nom. act.) adj.  1〉  KATHĀS. 14,57.
83108	raṇaṃjaya	raRaMjaya	raṇa	raRa	root	True		von	#}¦ ({#raRam#}, acc. von {#raRa#}, + {#jaya#}) m. N. pr. eines Fürsten VP. 463. BHĀG. P. 9
83150	raṇecara	raRecara	raṇa	raRa	root	True		von	a#}¦ ({#raRe#}, loc. von {#raRa#}, + {#cara#}) adj. , von Viṣṇu PAÑCAR. 4,3,99.
83153	raṇesvaccha	raResvacCa	raṇa	raRa	root	True		von	aRa#}, + {#svacCa#} zu zerlegen.
83167	rata	rata	ram	ram	root	True		von	{#rata#}¦ (von {#ram#})  1〉 partic. adj. s. u. {#ram#}. — 2〉 f. {#A#} N
83178	ratavant	ratavant	ram	ram	root	True		von	{#ratavant#}¦ (von {#ram#}) adj.  {#ram#} : {#yadratavadyatparyastavat#} AI
83188	rati	rati	ram	ram	root	True		von	{#ra/ti#}¦ (von {#ram#}) f.  1〉 : {#i\ha rati^ri\ha ra^maDvam#} VS. 8,51
83228	ratna	ratna	rā	rA	root	True		von	} UṆĀDIS. 3,14. wohl von {#rA#} wie {#rayi#})  1〉 n. TRIK. 3,5,7. SIDDH. K. 249,a,9. m. MB
83340	ratha	raTa	ram	ram	root	True		von	(von {#ram#}).  1〉 m.  a〉 , namentlich  (auch ) AK. 2,8,2,1. 19. 21. fg. H. 751. an. 2,220
83341	ratha	raTa	ram	ram	root	True		von	2. {#raTa#}¦ (von {#ram#}) m.  in {#manoraTa#} und 2. {#raTajit#}.
83495	rada	rada	rad	rad	root	True		von	{#rada#}¦ (von {#rad#})  1〉 adj. : {#nIradEH priyahInAhfdayAvanIradEH#}
83497	radana	radana	rad	rad	root	True		von	{#radana#}¦ (von {#rad#}) m.  AK. 2,6,2,42. H. 584. HALĀY. 2,372. SUŚR. 1
83502	radin	radin	rada	rada	root	True		von	{#radin#}¦ (von {#rada#}) m.  HALĀY. 2,59.
83504	raddhar	radDar	radh	raD	root	True		von	{#radDar#}¦ (von {#raD#}) nom. ag. : {#laNkAnivAsinAm#} BHAṬṬ. 9,29.
83507	radhra	raDra	radh	raD	root	True		von	{#raDra/#}¦ (von {#raD#} = {#arD#}, im Zend aredra) adj. nach SĀY. so v.
83512	ran	ran	rā	rA	root	True		von	ar sg. st. du., also so v. a. {#dAtArO#}.
83513	rantar	rantar	ram	ram	root	True		von	{#ra/ntar#}¦ (von {#ram#}) nom. ag. : {#Buva\dviSve^zu\ kAvye^zu\ rantA^#}
83516	ranti	ranti	ram	ram	root	True		von	2. {#ra/nti#}¦ (von {#ram#})  1〉 f.  a〉 : {#tezA^M saptA\nAM mayi\ ranti^rastu#} AV. 3,
83529	randhra	ranDra	rad	rad	root	True		von	{#ra/nDra#}¦ (wohl von {#rad#}) n. SIDDH. K. 249,b,1. im BHĀG. P. bisweilen auc
83541	rabdhar	rabDar	rabh	raB	root	True		von	on {#raB#} MAHĪDH._zu_VS. 21,46.
83543	rabha	raBa	rabh	raB	root	True		von	{#raBa#}¦ (von {#raB#}) m. N. pr. eines Affen R. 4,33,14.
83551	rabhiṣṭha	raBizWa	rabh	raB	root	True		von	{#ra/BizWa#}¦ (von {#raB#} mit dem suff. des superl.) adj. : {#pfSne^H pu\t
83552	rabhīyaṃs	raBIyaMs	rabh	raB	root	True		von	{#ra/BIyaMs#}¦ (von {#raB#} mit dem suff. des compar.) adj. dass. VS. 21,46.
83557	rama	rama	ram	ram	root	True		von	{#rama/#}¦ (von {#ram#})  1〉 adj.  gana {#jvalAdi#} zu P. 3,1,140. {#guh
83562	ramaṇa	ramaRa	ram	ram	root	True		von	{#ra/maRa#}¦ (von {#ram#})  1〉 adj. (f. {#I#})  gaṇa {#nandyAdi#} zu P. 3,
83565	ramaṇīya	ramaRIya	ram	ram	root	True		von	{#ramaRIya#}¦ (von {#ram#}) adj.  H. 1445, Sch. NIR. 1,20. 7,15. 9,27. 10,4
83570	ramati	ramati	ram	ram	root	True		von	1. {#rama/ti#}¦ (von {#ram#}) f. : {#mayi^ sajAtA ra\mati^rvo astu#} AV. 6,73,2. TBR. 3,
83596	ramya	ramya	ram	ram	root	True		von	{#ramya^#}¦ (von {#ram#}) VOP. 26,12.  1〉 adj.  AK. 3,4,18,104. H. 1445.
83607	raya	raya	rī	rI	root	True		von	{#raya#}¦ (von {#rI#}) m.  1〉  H. 1087. HALĀY. 3,47. RĀJA-TAR. 1,40. {#
83611	rayi	rayi	rā	rA	root	True		von	{#rayi/#}¦ (von {#rA#}) m., selten f.; die gewöhnlichen Formen sind {#ra
83630	rarāvan	rarAvan	rā	rA	root	True		von	{#ra/rAvan#}¦ (von {#rA#}) adj. : {#yu\vo rarA^vA\ pari^ sa\KyamA^sate#} ṚV
83635	rava	rava	ru	ru	root	True		von	{#ra/va#}¦ (von {#ru#}) m. P. 3,3,22.  überh. AK. 1,1,6,1. 3,4,13,51. H.
83637	ravaṇa	ravaRa	ru	ru	root	True		von	{#ravaRa/#}¦ (von {#ru#}) UṆĀDIS. 2,74.  1〉 adj. nom. ag. P. 3,2,148, Sch.
83639	ravatha	ravaTa	ru	ru	root	True		von	{#rava/Ta#}¦ (von {#ru#}) UṆĀDIS. 3,113. m.  1〉 = {#rava#} ṚV. 1,100,13. {
83648	ravitar	ravitar	ru	ru	root	True		von	{#ravitar#}¦ (von {#ru#}) nom. ag.  AIT. BR. 2,7.
83669	ravisaṃjñaka	ravisaMjYaka	ravi	ravi	root	True		von	{#ravisaMjYaka#}¦ (von {#ravi#} + {#saMjYA#}) n.  ŚABDAC._im_ŚKDR.
83707	rasaka	rasaka	rasa	rasa	root	True		von	{#rasaka#}¦ (von {#rasa#}) m.  H. 413. {#tanmAMsEH sADayAmAsa rasakottama
83732	rasatama	rasatama	rasa	rasa	root	True		von	{#ra/satama#}¦ (von {#rasa#}) m.  ŚAT. BR. 9,1,2,36. CHĀND. UP. 1,1,3.
83734	rasatā	rasatA	rasa	rasa	root	True		von	m. abstr. von {#rasa#} 1〉b〉(δ) SĀH. D. 33. 240.
83736	rasatva	rasatva	rasa	rasa	root	True		von	m. abstr. von {#rasa#} 1〉a〉(ε): {#kaTaM rasatvaM#} (so die ed. Bomb.) {#vrajati SoRitatvaM
83743	rasana	rasana	ras	ras	root	True		von	1. {#rasana#}¦ (von 1. {#ras#}) n.  TRIK. 3,3,255. H. an. 3,402. MED. n. 112. {#kziteH#
83765	rasamaya	rasamaya	rasa	rasa	root	True		von	{#rasamaya#}¦ (von {#rasa#}) adj. (f. {#I#})  1〉 : {#pfTagrasamayaM payaH#}
83790	rasavant	rasavant	rasa	rasa	root	True		von	{#ra/savant#}¦ (von {#rasa#})  1〉 adj. P. 5,2,95. : {#payas#} ṚV. 5,44,13. {
83814	rasātmaka	rasAtmaka	rasa	rasa	root	True		von	{#rasAtmaka#}¦ (von {#rasa#} + {#Atman#})  1〉 adj. : {#uqupati#} KUMĀRAS. 5,
83833	rasāyya	rasAyya	rasa	rasa	root	True		von	Ay#}, einem denomin. von {#rasa#}) adj. : {#ra\sAyya\H paya^sA\ pinva^mAnaH#} ({#somaH#})
83835	rasāla	rasAla	rasa	rasa	root	True		von	{#rasAla#}¦ (von {#rasa#})  1〉 m.  a〉 Bez. verschiedener Pflanzen:  AK. 2
83848	rasika	rasika	rasa	rasa	root	True		von	{#rasika#}¦ (von {#rasa#})  1〉 adj. f. {#A#} = {#sarasa#} MED. k. 144.  a
83853	rasita	rasita	ras	ras	root	True		von	1. {#rasita#}¦ von 1. {#ras#} s. das.
83854	rasita	rasita	rasa	rasa	root	True		von	2. {#rasita#}¦ (von {#rasa#}) adj.  u. s. w.  TRIK. 3,3,181. H. an. 3,288. MED. t. 144.
83855	rasitar	rasitar	ras	ras	root	True		von	1. {#rasitar#}¦ (von 1. {#ras#}) nom. ag. : {#rasitAramuccEH patimApagAnAm#} SĀH. D. 68,
83857	rasin	rasin	rasa	rasa	root	True		von	{#rasi/n#}¦ (von {#rasa#}) adj.  1〉 : {#soma#} ṚV. 8,1,26. 3,1. 9,113,5.
83875	rahaṇa	rahaRa	rah	rah	root	True		von	{#rahaRa#}¦ (von {#rah#}) n.  NALOD. 2,14.
83878	rahas	rahas	rah	rah	root	True		von	2. {#ra/has#}¦ (von {#rah#}) UṆĀDIS. 4,214. n. : {#raho#} (v. l. für {#sTAnaM#}) {#nAst
83977	rāj	rAj	vi	vi	root	True		von	
84064	rājan	rAjan	rāj	rAj	root	True		von	1. {#rA/jan#}¦ (von 1. {#rAj#}) UṆĀDIS. 1,156. m.  1〉  AK. 2,8,1,1. 3,4,18,114. TRIK. 2
84352	rāṇāyana	rARAyana	raṇa	raRa	root	True		von	. patron. von {#raRa#} gaṇa {#naqAdi#} zu P. 4,1,99. {#rARAyanIputra#} m. N. pr. eines Leh
84355	rāṇa	rARa	raṇa	raRa	root	True		von	. patron. von {#raRa#} gaṇa {#pElAda#} zu P. 2,4,59.
84362	rāti	rAti	rā	rA	root	True		von	{#rAti/#}¦ (von {#rA#}) P. 3,3,96 (angeblich nur im ṚV. oxytonirt); f. a
84368	rātrika	rAtrika	grāma	grAma	root	True		von	eka˚#}. {#dvE˚#}  P. 5,1,87, Sch. — Vgl. {#paYca˚#}.
84432	rāddhi	rAdDi	rādh	rAD	root	True		von	{#rA/dDi#}¦ (von {#rAD#}) f. P. 3,3,94, Vārtt. 1, Sch. VOP. 26,190. : {#r
84434	rādha	rADa	rādh	rAD	root	True		von	der n. (von {#rAD#}) so v. a. {#rADas#}. {#rADAnAM pate#} (Indra) ṚV. 1,30,5. 3,51,10; vgl
84436	rādhana	rADana	rādh	rAD	root	True		von	{#rADana#}¦ (von {#rAD#}) n. = {#sADana, prApti, toza#} H. an. 3,404. = {
84439	rādhas	rADas	rādh	rAD	root	True		von	{#rA/Das#}¦ (von {#rAD#}) n. ()  1〉 ; überh.  NAIGH. 2,10. NIR. 4,4. {#ci
84457	rādhika	rADika	rādha	rADa	root	True		von	. PAÑCAR. 1,1,2. Verz. d. Oxf. H. 20,b,22. 25,a,2. 27,a,42. WEBER, KṚṢṆAJ. 322.
84462	rādhya	rADya	rādh	rAD	root	True		von	{#rA/Dya#}¦ (von {#rAD#}) adj.  1〉 : {#stomo^ ya\jYaSca\ rADyo^ ha\vizma^
84466	rāpya	rApya	rap	rap	root	True		von	s. von {#rap#} P. 3,1,126. VOP. 26,12.
84467	rābhasya	rABasya	rabh	raB	root	True		von	B#} DHĀTUP. 23,5.
84469	rāma	rAma	ram	ram	root	True		von	2. {#rAma#}¦ (von {#ram#})  1〉 nom. act. : {#svakuwumba˚#} adj. BHĀG. P. 7,6,14. — 2〉
84470	rāmaka	rAmaka	ram	ram	root	True		von	. vom caus. von {#ram#} P. 7,3,34. = {#ramaka#} VOP. 7,22. — 2〉 m. N. pr. eines Berges MBH
84508	rāmaṇa	rAmaRa	ram	ram	root	True		von	rAmaRa#}¦ (vom caus. von {#ram#})  1〉 m. N. zweier Pflanzen: Diospyros embryopteris Pers.
84603	rāmin	rAmin	ram	ram	root	True		von	{#rAmin#}¦ nom. ag. von {#ram#} in der Bed.  in {#kzaRa˚#}.
84604	rāmila	rAmila	ram	ram	root	True		von	{#rAmila#}¦ (von {#ram#}) m.  1〉 . — 2〉  H. an. 3,680. MED. l. 127. — 3〉
84624	rāyaskāma	rAyaskAma	rai	rE	root	True		von	#}¦ ({#rAyas#}, gen. von {#rE#} + {#kAma#}) adj.  ṚV. 1,78,2. 7,32,2. 42,6.
84632	rāyovāja	rAyovAja	rai	rE	root	True		von	#}¦ ({#rAyas#}, gen. von {#rE#} + {#vAja#}) m. N. pr. eines Mannes PAÑCAV. BR. 8,1,4. 13,4
84636	rāva	rAva	ru	ru	root	True		von	{#rAva#}¦ (von {#ru#}) m.  H. 1400, Sch. ŚABDAR._im_ŚKDR. eines Stiers
84637	rāvaṇa	rAvaRa	ru	ru	root	True		von	vom caus. von {#ru#}) : {#sarvalokAnAm#} R. 3,36,25. {#loka˚#} MBH. 3,11212. HARIV. 14518.
84643	rāvan	rAvan	rā	rA	root	True		von	{#rA/van#}¦ (von 1. {#rA#}) adj.  VS. 6,30 ({#grAvan#} TS.). — Vgl. {#a˚,
84644	rāvin	rAvin	ru	ru	root	True		von	{#rAvin#}¦ (von {#ru#}) adj. : {#jaladA GorA rAviRaH#} MBH. 3,12885. {#m
84681	rāṣṭrī	rAzwrI	rāj	rAj	root	True		von	2. {#rA/zwrI#}¦ (von 1. {#rAj#}) nom. ag. f.  NAIGH. 2,22. ({#vAk#}) {#rAzwrI^ de\vAnA^m
84689	rāsabha	rAsaBa	ras	ras	root	True		von	{#rA/saBa#}¦ (von 1. {#ras#}) UṆĀDIS. 3,125. m.  NAIGH. 1,15. AK. 2,9,78.
84693	rāserasa	rAserasa	rāsa	rAsa	root	True		von	a#}¦ ({#rAse#}, loc. von {#rAsa#}, + {#rasa#}) m. {#rAseraso rasasidDabalO SfNgArahAsayoH
84704	rāhu	rAhu	rabh	raB	root	True		von	{#rAhu/#}¦ (wohl von {#raB#}) UJJVAL._zu_UṆĀDIS. 1,1.  (vgl. {#graha#}), Bez.
84738	riktha	rikTa	ric	ric	root	True		von	{#rikTa/#}¦ (von {#ric#}) UṆĀDIS. 2,7. n. SIDDH. K. 249,a,6.  NAIGH. 2,10
84763	rit	rit	ri	ri	root	True		von	wa  (von 1. {#ri#}; nach SĀY. = {#gantrI#}): {#yadindro\#} [Page6-0364] {#ana^ya\drito^ ma
84776	ripsu	ripsu	rabh	raB	root	True		von	om desid. von {#raB#} VOP. 26,190.
84784	riraṃsā	riraMsA	ram	ram	root	True		von	raMsA#}¦ (vom desid. von {#ram#}) f. , insbes.  BHĀG. P. 9,14,20. NALOD. 1,41. {#anilaH .
84787	rirakṣiṣā	rirakzizA	rakṣ	rakz	root	True		von	kzizA#}¦ (vom desid. von 1. {#rakz#}) f. : {#jagadrirakzizayA#} BHĀG. P. 5,15,5.
84790	riramayiṣu	riramayizu	ram	ram	root	True		von	. des caus. von {#ram#}) adj. , insbes. ; mit acc. MAH. ST. 22_bei_UJJVAL._zu_UṆĀDIS. 1,99
84791	ririkṣu	ririkzu	riṣ	riz	root	True		von	ikzu/#}¦ (vom desid. von 1. {#riz#}) adj.  ṚV. 1,189,6.
84796	riśā	riSA	riś	riS	root	True		von	{#riSA/#}¦ (von {#riS#}) f. : {#a\nta\HpA\tre reri^hatIM ri\SAm#} [Page6
84797	riśādas	riSAdas	daś	daS	root	True		von	nd {#adas#} (von {#ad#}), {#riSA#} und {#das, riSad#} und {#as#} u. s. w. SĀY. zu den Stel
