L_id	headword	headword_slp1	root	root_slp1	root_source	prefixes	karaka	karaka_sense	affix	affix_slp1	group	anubandha	anubandha_steps	affix_source	context
1412	ru	ru	ru	ru	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	AditvAt</s> (3-1-134) <s>RyantAt</s> <s>kartari lyuH . ‘r
1414	ruca	ruca	vacanāt	vacanAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	Am’ (ga</s>. <s>sU</s>.) <s>iti vacanAt kartari lyuH . gu
1416	rujo	rujo	rujo	rujo	headword-root		kartari	agent (kartari)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	arujaviSaspfSo GaY’</s> (3-3-16) <s>iti kartari GaY . ru
1424	rudhir	ruDir	pāṭhaparikalpanādatra	pAWaparikalpanAdatra	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	F>6. <s>nandyAdizu pAWaparikalpanAdatra kartari lyupraty
1428	ruṣa	ruza	vartamāne	vartamAne	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	uktasamuccayArTakatvamASritya vartamAne kartari ktapraty
1428	ruṣa	ruza	ākṛtigaṇatvena	AkftigaRatvena	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	ndyAdeH</s> (3-1-134) <s>AkftigaRatvena kartari lyupraty
1432	ruha	ruha	ṇyantāt	RyantAt	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	rUQiM gataH .</s></F> <F>6. <s>RyantAt kartari ktapraty
1432	ruha	ruha	padeṣu	padezu	local		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	At pARyAdizu subantezUpa</s>- <s>padezu kartari kapraty
1432	ruha	ruha	bāhulakāt	bAhulakAt	local		kartari	agent (kartari)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	tIti nyagroDaH = vawavfkzaH . bAhulakAt kartari GaY . ny
1432	ruha	ruha	ruha	ruha	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	<F>6. <s>nandyAditvAt</s> (3-1-134) <s>kartari lyuH . ro
1432	ruha	ruha	ruha	ruha	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	mAt mUlaviBujAditvAt (vA</s>. 3-2-5) <s>kartari kapraty
1443	rai	rE	yogavibhāgāt	yogaviBAgAt	local		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	2-4) <s>ityatra, ‘supi’ iti yogaviBAgAt kartari kapraty
1491	liha	liha	bāhulakānnandyāditvena	bAhulakAnnandyAditvena	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	/s></F> <F>5. <s>bAhulakAnnandyAditvena kartari lyupraty
1516	lūñ	lUY	sopapadāt	sopapadAt	local		kartari	agent (kartari)	kvip	kvip	Bare root / zero affix	kṛt affix 'kvip' -> -∅; zero affix -> root used directly as a noun | anubandha: k,v,i,p all it -> the whole affix elides (6.1.67)		WIL	‘kvip ca’</s> (3-2-76) <s>iti sopapadAt kartari kvip .</s
1516	lūñ	lUY	lūñ	lUY	headword-root		kartari	agent (kartari)	vun	vun	Agent — the doer	kṛt affix 'vun' -> -aka; agent / diminutive; vu -> aka | anubandha: vu -> aka (7.1.1); n = nit conditions		WIL	aH samaBihAre vun’</s> (3-1-149) <s>iti kartari vunpraty
1516	lūñ	lUY	abhipūrvakāt	aBipUrvakAt	local		BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	pUlvoH’</s> (3-3-28) <s>iti aBipUrvakAt BAve GaY . ap
1516	lūñ	lUY	dhātoḥ	DAtoH	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	> <F>3. <s>nandyAditvAt SudDAdapi DAtoH kartari lyupraty
1532	vagi	vagi	saṃjñāyām	saMjYAyAm	local		aDikaraRe	location (adhikaraṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	‘halaSca’</s> (3-3-121) <s>iti saMjYAyAmaDikaraRe GaYpraty
1556	vap	vap	pāṭhāt	pAWAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	1. <s>nandyAdizu</s> (3-1-134) <s>pAWAt kartari lyupraty
1558	vama	vama	vama	vama	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	e RyantAt nandyAditvAt</s> (3-1-134) <s>kartari lyuH . vA
1568	vala	vala	vala	vala	headword-root		karaRe	instrument (karaṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	aMjYAyAm ‘halaSca’</s> (3-3-121) <s>iti karaRe GaYpraty
1582	vaha	vaha	nandyāditvāt	nandyAditvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	pUrvakAt RyantAt vAhayateH nandyAditvAt kartari lyuH . ‘k
1597	vijī	vijI	bāhulakād	bAhulakAd	local		apAdAne	source (apādāne)	anīyar	anIyar	Participle	kṛt affix 'anīyar' -> -anīya; future passive participle ('fit to be done') | anubandha: r indicatory -> accent; gerundive		WIL	ti asmAditi udvejanIyaH KalaH, bAhulakAdapAdAne anIyar’ iti
1597	vijī	vijI	vijī	vijI	headword-root		karaRe	instrument (karaṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	<F>6. <s>‘halaSca’</s> (3-3-121) <s>iti karaRe GaY .</s
1599	viṭa	viwa	viṭa	viwa	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	DajYAprIkiraH kaH’</s> (3-1-135) <s>iti kartari kapraty
1601	vida	vida	vida	vida	headword-root		karaRe	instrument (karaṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	aneneti ‘halaSca’</s> (3-3-121) <s>iti karaRe GaY .</s
1601	vida	vida	striyāṃ	striyAM	local		BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	amanavida—’</s> (3-3-96) <s>iti striyAM BAve ktinpraty
1601	vida	vida	vida	vida	headword-root		BAve	action / abstract (bhāve)	kyap	kyap	Participle	kṛt affix 'kyap' -> -ya; future passive participle / gerundive | anubandha: k = kit -> no guṇa; p = pit -> anudātta		WIL	da—’</s> (3-3-99) <s>iti striyAM</s> <s>BAve kyappraty
1609	viśa	viSa	viśa	viSa	headword-root		kartari	agent (kartari)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	<s>‘padarujaviSa—’</s> (3-3-16) <s>iti kartari GaY . vi
1609	viśa	viSa	viśa	viSa	headword-root		aDikaraRe	location (adhikaraṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	gArTe tu ‘halaSca’</s> (3-3-121) <s>iti aDikaraRe GaY .</s
1625	vṛñ	vfY	bāhulakena	bAhulakena	local		kartari	agent (kartari)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	rvasve . parivArastu—RyantAt bAhulakena kartari GaY . an
1628	vṛtu	vftu	bāhulakāt	bAhulakAt	local		apAdAne	source (apādāne)	anīyar	anIyar	Participle	kṛt affix 'anīyar' -> -anīya; future passive participle ('fit to be done') | anubandha: r indicatory -> accent; gerundive		WIL	iti samAvartanIyaH = guruH . ‘bAhulakAt apAdAne anIyar</s>
1628	vṛtu	vftu	yatreti	yatreti	local		aDikaraRe	location (adhikaraṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	/s></F> <F>9. <s>AryAH vartante yatreti aDikaraRe GaYpraty
1631	vṛdhu	vfDu	saṃjñāyāṃ	saMjYAyAM	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	(3-1-134) <s>iti nandyAditvAt saMjYAyAM kartari lyuH .</s
1633	vṛśa	vfSa	vṛśa	vfSa	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	DajYAprIkiraH kaH’</s> (3-1-135) <s>iti kartari kapraty
1635	vṛṣu	vfzu	vṛṣu	vfzu	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	. <s>‘igupaDajYA—’</s> (3-1-135) <s>iti kartari kapraty
1639	veñ	veY	veñ	veY	headword-root		aDikaraRe	location (adhikaraṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	SalAkA . ‘lyuw ca’</s> (3-3-115) <s>iti aDikaraRe lyuw . wi
1645	vella	vella	vella	vella	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	<s>boDyAni .</s><sup>1</sup> <s>vellaH, kartari ktapraty
1659	vraja	vraja	vrajayajor	vrajayajor	local		BAve	action / abstract (bhāve)	kyap	kyap	Participle	kṛt affix 'kyap' -> -ya; future passive participle / gerundive | anubandha: k = kit -> no guṇa; p = pit -> anudātta		WIL	= gokulam .</s></F> <F>8. <s>‘vrajayajorBAve kyap’</s>
1684	śamu	Samu	nandyāditvāt	nandyAditvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	amanaH = yamaH . bAhulakAt nandyAditvAt kartari lyupraty
1696	śasi	Sasi	śasi	Sasi	headword-root		kartari	agent (kartari)	u	u	Agent — the doer	uṇādi affix 'u' -> -u; Uṇādi agent/instrument noun ('-u') | anubandha: indicatory u; Uṇādi affix		WIL	sanASaMsaBikza uH’</s> (3-2-168) <s>iti kartari upraty
1697	śasu	Sasu	ityādinā	ityAdinA	local		karaRe	instrument (karaṇe)	ṣṭran	zwran	Other	uncurated affix 'ṣṭran' | it-letters: sit (.s): feminine is formed with nis -i (4.1.41); tit (.t): feminine is formed with nip -i (4.1.15)		generic-decoder	>‘dAmnISasa—’</s> (3-2-182) <s>ityAdinA karaRe zwranpraty
1716	śīṅ	SIN	śīṅ	SIN	headword-root		BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	</s> (5-4-34) <s>Wak .</s></F> <F>2. <s>BAve ktin . sa
1757	ścyutir	Scyutir	ścyutir	Scyutir	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	ti mADavaH .</s> <s>BAve, AdikarmaRi vA kartari ktapraty
1772	śramu	Sramu	nandyāditvāt	nandyAditvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	</s></F> <F>2. <s>RijantAt nandyAditvAt kartari lyuH . ‘k
1778	śru	Sru	saṃjñāyāṃ	saMjYAyAM	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	MjYAyAm’</s> (3-3-174) <s>iti saMjYAyAM kartari ktaH . su
1778	śru	Sru	śru	Sru	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	AditvAt (ga</s>. <s>sU</s>. 3-1-134) <s>kartari lyuH . Sr
1785	śliṣa	Sliza	ityādinā	ityAdinA	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	yarTAkarmaka—’</s> (3-4-72) <s>ityAdinA kartari ktaH .</s
1792	śvaci	Svaci	śvaci	Svaci	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	rUpARi kaYcativat</s> (145) <s>UhyAni . kartari ktapraty
1798	śvala	Svala	śvala	Svala	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	mevam—Sulvam =</s> <s>strIpuruzayogaH . kartari ktapraty
1801	śvasa	Svasa	nandyāditvāt	nandyAditvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	i kartari</s></F> <F>3. <s>nandyAditvAt kartari lyupraty
1813	ṣadḷ	zadx	ṣadḷ	zadx	headword-root		aDikaraRe	location (adhikaraṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	izAdaH . ‘halaSca’</s> (3-3-121) <s>iti aDikaraRe GaY” ity
1813	ṣadḷ	zadx	ity	ity	local		aDikaraRe	location (adhikaraṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	ca kArake saMjYAyAm’</s> (3-3-19) <s>ityaDikaraRe GaY . pr
1813	ṣadḷ	zadx	a	a	local		kartari	agent (kartari)	kyap	kyap	Participle	kṛt affix 'kyap' -> -ya; future passive participle / gerundive | anubandha: k = kit -> no guṇa; p = pit -> anudātta		WIL	majaniMzada—’</s> (3-3-99) <s>ityAdinA akartari kyappraty
1830	ṣica	zica	ṣica	zica	headword-root		karaRe	instrument (karaṇe)	ṣṭran	zwran	Other	uncurated affix 'ṣṭran' | it-letters: sit (.s): feminine is formed with nis -i (4.1.41); tit (.t): feminine is formed with nip -i (4.1.15)		generic-decoder	ujastutudasisica—’</s> (3-2-182) <s>iti karaRe zwranpraty
1831	ṣiñ	ziY	ṣiñ	ziY	headword-root		karaRe	instrument (karaṇe)	ṣṭran	zwran	Other	uncurated affix 'ṣṭran' | it-letters: sit (.s): feminine is formed with nis -i (4.1.41); tit (.t): feminine is formed with nip -i (4.1.15)		generic-decoder	AmnISasayuyujasi—’</s> (3-2-102) <s>iti karaRe zwranpraty
1850	ṣūda	zUda	ṇyantāt	RyantAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	adyAdizu</s> (3-1-134) <s>pAWAt RyantAt kartari lyuH . ‘s
1856	ṣo	zo	ādantalakṣaṇaṃ	AdantalakzaRaM	local		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	naH ‘avasA’ iti grahaRaM AdantalakzaRaM kartari kapraty
1867	ṣṭuñ	zwuY	ṣṭuñ	zwuY	headword-root		karaRe	instrument (karaṇe)	ṣṭran	zwran	Other	uncurated affix 'ṣṭran' | it-letters: sit (.s): feminine is formed with nis -i (4.1.41); tit (.t): feminine is formed with nip -i (4.1.15)		generic-decoder	mnISasayuyujastu—’</s> (3-2-182) <s>iti karaRe zwranpraty
1867	ṣṭuñ	zwuY	ṣṭuñ	zwuY	headword-root		karaRe	instrument (karaṇe)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	yajIzistuByaH—’ (vA</s>. 3-3-94) <s>iti karaRe ktinpraty
1875	ṣṭhā	zWA	ṣṭhā	zWA	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	izaSINsTA''savasa—’</s> (3-4-72) <s>iti kartari ktapraty
1875	ṣṭhā	zWA	ṣṭhā	zWA	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	<s>‘AtaScopasarge’</s> (3-1-136) <s>iti kartari kapraty
1875	ṣṭhā	zWA	tiṣṭhantyatrety	tizWantyatrety	local		aDikaraRe	location (adhikaraṇe)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	.</s></F> <F>7. <s>gAvaH tizWantyatretyaDikaraRe kapraty
1875	ṣṭhā	zWA	bāhulakāt	bAhulakAt	local		aDikaraRe	location (adhikaraṇe)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	-3-23) <s>iti sUtre nipAtanAt bAhulakAt aDikaraRe yat .</s
1889	ṣvada	zvada	ṇyantāt	RyantAt	local		kartari	agent (kartari)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	(3-3-113) <s>iti bahulagrahaRAt RyantAt kartari lyuw</s>;
1909	sūd	sUd	pāṭhāt	pAWAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	DitvA nandyAdizu</s> (3-1-134) <s>pAWAt kartari lyuH .</s
1912	sṛ	sf	sthire	sTire	local		kartari	agent (kartari)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	<s>‘sf sTire’</s> (3-3-17) <s>iti sTire kartari GaYpraty
1924	skuñ	skuY	skuñ	skuY	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	'pi Bavatyeva, skunan-tI-skunAnaH iti . kartari ktaH</s>-
1949	spṛśa	spfSa	spṛśa	spfSa	headword-root		kartari	agent (kartari)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	arujaviSaspfSo GaY’</s> (3-3-16) <s>iti kartari GaY . ‘s
1979	sru	sru	striyāṃ	striyAM	local		BAve	action / abstract (bhāve)	kvip	kvip	Bare root / zero affix	kṛt affix 'kvip' -> -∅; zero affix -> root used directly as a noun | anubandha: k,v,i,p all it -> the whole affix elides (6.1.67)		WIL	</s></F> <F>6. <s>saMpadAditvAt striyAM BAve kvip . ta
